CHPProbeSetName	H_ARP1-0h	H_ARP1-2h	H_ARP1-4h	H_ARP1-6h	H_ARP1-8h	H_ARP1-10h	H_ARP1-012h		med£¨£©			B-J	C-J	D-J	E-J	F-J	G-J	H-J			mad()			B-J	C-J	D-J	E-J	F-J	G-J	H-J			U1=(x-med)/9*mad	U2	U3	U4	U5	U6	U7		W1	W2	W3	W4	W5	W6	W7			Z1	Z2	Z3	Z4	Z5	Z6	Z7
205361_s_at	350.8	563.5	346.5	355.3	480.6	237.9	244.9		350.8			0	212.7	4.3	4.5	129.8	112.9	105.9			105.9			0	212.7	-4.3	4.5	129.8	-112.9	-105.9			0	0.223166509	-0.004511594	0.004721435	0.136187179	-0.118455566	-0.111111111		1	0.701382595	0.995447881	0.995234192	0.832067781	0.856978829	0.867076496			0	149.184078	-4.280425889	4.478553864	108.002398	-96.75290983	-91.82340092
205362_s_at	46.5	48.4	26.2	32.6	53.1	58.7	31.2		46.5			0	1.9	20.3	13.9	6.6	12.2	15.3			12.2			0	1.9	-20.3	-13.9	6.6	12.2	-15.3			0	0.017304189	-0.184881603	-0.126593807	0.06010929	0.111111111	-0.139344262		1	0.982107392	0.760347283	0.845636111	0.933111091	0.867076496	0.827557816			0	1.866004045	-15.43504985	-11.75434194	6.158533204	10.57833325	-12.66163458
205370_x_at	563	645.6	540.6	529.5	654.6	520.1	469		540.6			22.4	105	0	11.1	114	20.5	71.6			22.4			22.4	105	0	-11.1	114	-20.5	-71.6			0.111111111	0.520833333	0	-0.055059524	0.56547619	-0.101686508	-0.35515873		0.867076496	0.254462062	1	0.939219889	0.2010637	0.879832153	0.492423543			19.42251351	26.71851651	0	-10.42534077	22.92126178	-18.03655914	-35.25752566
205371_s_at	12.1	30.1	17.5	15.6	23.4	11	21.8		17.5			5.4	12.6	0	1.9	5.9	6.5	4.3			5.4			-5.4	12.6	0	-1.9	5.9	-6.5	4.3			-0.111111111	0.259259259	0	-0.03909465	0.121399177	-0.133744856	0.088477366		0.867076496	0.644509021	1	0.957970315	0.85289444	0.835541718	0.89730725			-4.682213078	8.120813667	0	-1.820143599	5.032077196	-5.431021168	3.858421174
205375_at	59.4	64.1	59.5	47.4	70.4	56.7	62.3		59.5			0.1	4.6	0	12.1	10.9	2.8	2.8			2.8			-0.1	4.6	0	-12.1	10.9	-2.8	2.8			-0.003968254	0.182539683	0	-0.48015873	0.432539683	-0.111111111	0.111111111		0.996000377	0.763891161	1	0.307771816	0.374990108	0.867076496	0.867076496			-0.099600038	3.513899342	0	-3.724038973	4.087392178	-2.427814189	2.427814189
205383_s_at	47.1	90.8	54.3	50.5	82.8	63.3	58.7		58.7			11.6	32.1	4.4	8.2	24.1	4.6	0			8.2			-11.6	32.1	-4.4	-8.2	24.1	4.6	0			-0.157181572	0.43495935	-0.059620596	-0.111111111	0.326558266	0.062330623	0		0.801687452	0.371465321	0.933705912	0.867076496	0.537468158	0.930397639	1			-9.299574446	11.9240368	-4.108306011	-7.110027267	12.95298262	4.279829141	0
205393_s_at	165.5	299.5	179.9	215.7	260.9	131.7	145.1		179.9			14.4	119.6	0	35.8	81	48.2	34.8			35.8			-14.4	119.6	0	35.8	81	-48.2	-34.8			-0.044692737	0.371198014	0	0.111111111	0.251396648	-0.149596524	-0.108007449		0.951494735	0.467457428	1	0.867076496	0.656969605	0.812766816	0.871302666			-13.70152419	55.90790839	0	31.04133855	53.21453797	-39.17536055	-30.32133279
205394_at	383.7	565.1	377.6	265.8	496.1	228.8	342.3		377.6			6.1	187.5	0	111.8	118.5	148.8	35.3			111.8			6.1	187.5	0	-111.8	118.5	-148.8	-35.3			0.006062413	0.186344663	0	-0.111111111	0.117769827	-0.147883125	-0.035082489		0.993864528	0.758129147	1	0.867076496	0.857927295	0.815253817	0.962543768			6.062573622	142.1492151	0	-96.93915225	101.6643844	-121.3097679	-33.97779502
205395_s_at	149.3	261.7	127.9	173.9	231.9	127.5	141.3		149.3			0	112.4	21.4	24.6	82.6	21.8	8			21.8			0	112.4	-21.4	24.6	82.6	-21.8	-8			0	0.572884811	-0.109072375	0.125382263	0.420998981	-0.111111111	-0.04077472		1	0.192765312	0.869855376	0.847334664	0.391945351	0.867076496	0.956038358			0	21.66682105	-18.61490504	20.84443273	32.37468597	-18.90226761	-7.648306865
205401_at	138.1	155.4	122.8	125.7	172.7	93.7	86.8		125.7			12.4	29.7	2.9	0	47	32	38.9			29.7			12.4	29.7	-2.9	0	47	-32	-38.9			0.046389824	0.111111111	-0.010849233	0	0.175832398	-0.119715675	-0.145529368		0.949510224	0.867076496	0.988917923	1	0.773993761	0.855232944	0.818660577			11.77392678	25.75217193	-2.867861977	0	36.37770675	-27.3674542	-31.84589646
205407_at	74.3	85.3	41	56.5	113.9	56.9	56.8		56.9			17.4	28.4	15.9	0.4	57	0	0.1			15.9			17.4	28.4	-15.9	-0.4	57	0	-0.1			0.121593291	0.198462614	-0.111111111	-0.002795248	0.398322851	0	-0.000698812		0.852624363	0.739639903	0.867076496	0.997189169	0.425897865	1	0.999300212			14.83566391	21.00577326	-13.78651629	-0.398875668	24.27617831	0	-0.099930021
205408_at	66.1	107.9	67.3	57.4	111.1	53	65.3		66.1			0	41.8	1.2	8.7	45	13.1	0.8			8.7			0	41.8	1.2	-8.7	45	-13.1	-0.8			0	0.533844189	0.01532567	-0.111111111	0.574712644	-0.167305236	-0.010217114		1	0.238317425	0.984211831	0.867076496	0.19074363	0.786731191	0.989576251			0	9.96166837	1.181054198	-7.543565515	8.583463336	-10.3061786	-0.791661001
205411_at	38.8	41.9	28.6	34.1	25.9	32	28.9		32			6.8	9.9	3.4	2.1	6.1	0	3.1			3.4			6.8	9.9	-3.4	2.1	-6.1	0	-3.1			0.222222222	0.323529412	-0.111111111	0.068627451	-0.199346405	0	-0.10130719		0.70285695	0.542267967	0.867076496	0.922620187	0.738283648	1	0.880340639			4.779427258	5.368452869	-2.948060086	1.937502393	-4.503530252	0	-2.729055981
205412_at	315.8	414.4	275.3	277.5	357	245.4	270.4		277.5			38.3	136.9	2.2	0	79.5	32.1	7.1			32.1			38.3	136.9	-2.2	0	79.5	-32.1	-7.1			0.132571824	0.47386639	-0.007615092	0	0.275181724	-0.111111111	-0.024575978		0.837205516	0.31637661	0.992269815	1	0.619200881	0.867076496	0.974246107			32.06497125	43.31195792	-2.182993594	0	49.22647004	-27.83315552	-6.917147361
205415_s_at	76.2	110.5	74.9	78.9	125.7	63.7	84.9		78.9			2.7	31.6	4	0	46.8	15.2	6			6			-2.7	31.6	-4	0	46.8	-15.2	6			-0.05	0.585185185	-0.074074074	0	0.866666667	-0.281481481	0.111111111		0.945255938	0.17935884	0.91579275	1	0.008259424	0.609170084	0.867076496			-2.552191031	5.667739334	-3.663171	0	0.386541034	-9.259385275	5.202458976
205416_s_at	48.7	73.1	39.7	47.9	78.2	54	58.5		54			5.3	19.1	14.3	6.1	24.2	0	4.5			6.1			-5.3	19.1	-14.3	-6.1	24.2	0	4.5			-0.096539162	0.347905282	-0.260473588	-0.111111111	0.440801457	0	0.081967213		0.886699145	0.503791456	0.642582018	0.867076496	0.362999788	1	0.905738393			-4.69950547	9.622416804	-9.18892285	-5.289166625	8.784594872	0	4.075822767
205417_s_at	126.8	184.1	121.5	117.4	169.2	93.6	89		121.5			5.3	62.6	0	4.1	47.7	27.9	32.5			27.9			5.3	62.6	0	-4.1	47.7	-27.9	-32.5			0.021107129	0.249303067	0	-0.016328156	0.189964158	-0.111111111	-0.129430506		0.97802085	0.66028212	1	0.983147403	0.752628168	0.867076496	0.841645803			5.183510507	41.3336607	0	-4.030904352	35.90036361	-24.19143424	-27.3534886
205420_at	41.8	50.3	41.4	28.9	44.2	29.1	30.4		41.4			0.4	8.9	0	12.5	2.8	12.3	11			8.9			0.4	8.9	0	-12.5	2.8	-12.3	-11			0.004993758	0.111111111	0	-0.156054931	0.034956305	-0.153558052	-0.13732834		0.994956616	0.867076496	1	0.803340165	0.962686679	0.806994257	0.830440106			0.397982647	7.716980814	0	-10.04175206	2.6955227	-9.926029359	-9.134841169
205423_at	95.1	149.5	113.7	116.3	178.7	104.8	102.8		113.7			18.6	35.8	0	2.6	65	8.9	10.9			10.9			-18.6	35.8	0	2.6	65	-8.9	-10.9			-0.189602446	0.364933741	0	0.026503568	0.662589195	-0.090723751	-0.111111111		0.753178755	0.477177829	1	0.972129268	0.106181013	0.894369709	0.867076496			-14.00912485	17.08296629	0	2.527536098	6.901765864	-7.959890408	-9.451133806
205427_at	51.7	123.5	47.4	50.3	74.3	27.5	39.5		50.3			1.4	73.2	2.9	0	24	22.8	10.8			10.8			1.4	73.2	-2.9	0	24	-22.8	-10.8			0.014403292	0.75308642	-0.029835391	0	0.24691358	-0.234567901	-0.111111111		0.985187817	0.04626383	0.968438193	1	0.664059751	0.683518029	0.867076496			1.379262944	3.386512331	-2.808470759	0	15.93743403	-15.58421106	-9.364426156
205433_at	61.5	52.7	27.9	30.1	49.5	33.7	36.4		36.4			25.1	16.3	8.5	6.3	13.1	2.7	0			8.5			25.1	16.3	-8.5	-6.3	13.1	-2.7	0			0.328104575	0.213071895	-0.111111111	-0.082352941	0.17124183	-0.035294118	0		0.535019483	0.71709757	0.867076496	0.905242289	0.780866187	0.962303959	1			13.42898902	11.68869039	-7.370150216	-5.703026423	10.22934705	-2.59822069	0
205434_s_at	87.2	116.1	72.8	83.8	104.1	109.1	72.3		87.2			0	28.9	14.4	3.4	16.9	21.9	14.9			14.9			0	28.9	-14.4	-3.4	16.9	21.9	-14.9			0	0.215510813	-0.10738255	-0.025354213	0.126025354	0.163310962	-0.111111111		1	0.713310372	0.872150571	0.973393115	0.846433494	0.792654406	0.867076496			0	20.61466974	-12.55896822	-3.30953659	14.30472605	17.3591315	-12.91943979
205436_s_at	985.6	1055.9	877.3	955.9	1159.2	1207.3	868.9		985.6			0	70.3	108.3	29.7	173.6	221.7	116.7			108.3			0	70.3	-108.3	-29.7	173.6	221.7	-116.7			0	0.072124756	-0.111111111	-0.030470914	0.178106084	0.227454601	-0.119729147		1	0.918246775	0.867076496	0.967729552	0.770577093	0.69467698	0.855214257			0	64.55274829	-93.90438451	-28.74156768	133.7721833	154.0098864	-99.80350383
205437_at	135.3	211.9	120.9	138.8	213.1	108.6	163.5		138.8			3.5	73.1	17.9	0	74.3	30.2	24.7			24.7			-3.5	73.1	-17.9	0	74.3	-30.2	24.7			-0.015744489	0.328834908	-0.080521817	0	0.334233018	-0.135852452	0.111111111		0.983767599	0.533863387	0.90759348	1	0.525327489	0.832544672	0.867076496			-3.443186598	39.0254136	-16.24592329	0	39.03183241	-25.14284909	21.41678945
205443_at	84.8	106.6	68.8	55.4	80.1	34.3	45.6		68.8			16	37.8	0	13.4	11.3	34.5	23.2			16			16	37.8	0	-13.4	11.3	-34.5	-23.2			0.111111111	0.2625	0	-0.093055556	0.078472222	-0.239583333	-0.161111111		0.867076496	0.639364984	1	0.891305376	0.910213389	0.675625975	0.795904369			13.87322394	24.16799639	0	-11.94349204	10.2854113	-23.30909615	-18.46498136
205446_s_at	95.5	115.1	70.9	65.1	83.2	77.2	81.1		81.1			14.4	34	10.2	16	2.1	3.9	0			10.2			14.4	34	-10.2	-16	2.1	-3.9	0			0.156862745	0.37037037	-0.111111111	-0.174291939	0.022875817	-0.04248366	0		0.802155397	0.468739327	0.867076496	0.776303837	0.976101787	0.954063091	1			11.55103771	15.93713711	-8.844180259	-12.42086139	2.049813752	-3.720846053	0
205449_at	167	256.7	314.7	375.1	283.8	161.3	127		256.7			89.7	0	58	118.4	27.1	95.4	129.7			89.7			-89.7	0	58	118.4	27.1	-95.4	-129.7			-0.111111111	0	0.07184442	0.146661712	0.033568686	-0.118171683	-0.160658987		0.867076496	1	0.918598734	0.817023069	0.964254482	0.857371616	0.79657122			-77.77676169	0	53.27872658	96.73553137	26.13129646	-81.79325214	-103.3152872
205452_at	80.4	120.3	63.6	56.4	104.5	65.6	65.8		65.8			14.6	54.5	2.2	9.4	38.7	0.2	0			9.4			14.6	54.5	-2.2	-9.4	38.7	-0.2	0			0.172576832	0.644208038	-0.026004728	-0.111111111	0.457446809	-0.002364066	0		0.778871207	0.121759241	0.972678397	0.867076496	0.339244171	0.997624783	1			11.37151962	6.635878616	-2.139892473	-8.150519062	13.1287494	-0.199524957	0
205456_at	389.4	467.3	396.7	386.3	483.7	364.9	314.8		389.4			0	77.9	7.3	3.1	94.3	24.5	74.6			24.5			0	77.9	7.3	-3.1	94.3	-24.5	-74.6			0	0.353287982	0.033106576	-0.014058957	0.427664399	-0.111111111	-0.338321995		1	0.495351229	0.964775067	0.985551331	0.382124201	0.867076496	0.518873303			0	38.58786075	7.042857992	-3.055209125	36.03431212	-21.24337415	-38.70794843
205474_at	388.1	464.6	253.6	242	336.8	258.3	293.1		293.1			95	171.5	39.5	51.1	43.7	34.8	0			43.7			95	171.5	-39.5	-51.1	43.7	-34.8	0			0.241545894	0.436053903	-0.10043224	-0.129926265	0.111111111	-0.088482075	0		0.67253281	0.369874396	0.881512059	0.840946532	0.867076496	0.897301107	1			63.89061691	63.43345896	-34.81972634	-42.9723678	37.89124287	-31.22607852	0
205480_s_at	699.9	893	496.6	516.9	762.3	563.8	619.1		619.1			80.8	273.9	122.5	102.2	143.2	55.3	0			102.2			80.8	273.9	-122.5	-102.2	143.2	-55.3	0			0.087845184	0.297782127	-0.133181126	-0.111111111	0.155686019	-0.060121766	0		0.898131344	0.583202282	0.836341682	0.867076496	0.80388081	0.933095896	1			72.56901261	159.739105	-102.451856	-88.61521789	115.1157319	-51.60020305	0
205483_s_at	104.2	130.1	103.5	98	111.9	103.7	89.6		103.7			0.5	26.4	0.2	5.7	8.2	0	14.1			5.7			0.5	26.4	-0.2	-5.7	8.2	0	-14.1			0.009746589	0.514619883	-0.003898635	-0.111111111	0.159844055	0	-0.274853801		0.99006528	0.262333198	0.996071085	0.867076496	0.797772232	1	0.619722824			0.49503264	6.925596424	-0.199214217	-4.942336027	6.541732306	0	-8.738091812
205497_at	66.2	100.8	52.6	67.9	61.7	34.5	36.4		61.7			4.5	39.1	9.1	6.2	0	27.2	25.3			9.1			4.5	39.1	-9.1	6.2	0	-27.2	-25.3			0.054945055	0.477411477	-0.111111111	0.075702076	0	-0.332112332	-0.308913309		0.939357394	0.311517565	0.867076496	0.913734339	1	0.528678892	0.565482742			4.227108273	12.1803368	-7.890396113	5.665152901	0	-14.38006588	-14.30671338
205501_at	27.4	20.9	17.2	14.4	9.7	12.6	17.8		17.2			10.2	3.7	0	2.8	7.5	4.6	0.6			3.7			10.2	3.7	0	-2.8	-7.5	-4.6	0.6			0.306306306	0.111111111	0	-0.084084084	-0.225225225	-0.138138138	0.018018018		0.569630568	0.867076496	1	0.903010405	0.698165327	0.829283344	0.981344487			5.810231789	3.208183035	0	-2.528429133	-5.236239954	-3.814703382	0.588806692
205510_s_at	80.7	92.3	82.9	43.3	61.6	73.6	66.8		73.6			7.1	18.7	9.3	30.3	12	0	6.8			9.3			7.1	18.7	9.3	-30.3	-12	0	-6.8			0.084826762	0.223416965	0.111111111	-0.362007168	-0.143369176	0	-0.081242533		0.902050219	0.700991406	0.867076496	0.481732763	0.821777133	1	0.906669252			6.404556553	13.10853929	8.063811412	-14.59650273	-9.861325596	0	-6.165350915
205512_s_at	231.3	276	178.9	207.4	217.9	159.4	218.2		217.9			13.4	58.1	39	10.5	0	58.5	0.3			13.4			13.4	58.1	-39	-10.5	0	-58.5	0.3			0.111111111	0.481757877	-0.323383085	-0.087064677	0	-0.485074627	0.002487562		0.867076496	0.305599485	0.54249996	0.89914721	1	0.301112949	0.997500093			11.61882505	17.7553301	-21.15749845	-9.441045705	0	-17.61510755	0.299250028
205514_at	85.5	110.5	65.8	66.8	102.1	90.6	64.9		85.5			0	25	19.7	18.7	16.6	5.1	20.6			18.7			0	25	-19.7	-18.7	16.6	5.1	-20.6			0	0.148544266	-0.117052882	-0.111111111	0.098633393	0.03030303	-0.122400475		1	0.814294871	0.858917689	0.867076496	0.883913943	0.967916893	0.851500333			0	20.35737178	-16.92067847	-16.21433047	14.67297146	4.936376156	-17.54090686
205518_s_at	174	228.7	113.5	148.5	229.5	132.9	176.2		174			0	54.7	60.5	25.5	55.5	41.1	2.2			41.1			0	54.7	-60.5	-25.5	55.5	-41.1	2.2			0	0.147877805	-0.163557718	-0.068937551	0.150040552	-0.111111111	0.005947553		1	0.81526153	0.792289312	0.922233941	0.812121347	0.867076496	0.993982122			0	44.59480567	-47.93350335	-23.5169655	45.07273476	-35.63684398	2.186760669
205519_at	116.7	126.9	82.7	101.1	93.1	97.6	84.4		97.6			19.1	29.3	14.9	3.5	4.5	0	13.2			13.2			19.1	29.3	-14.9	3.5	-4.5	0	-13.2			0.160774411	0.246632997	-0.125420875	0.029461279	-0.037878788	0	-0.111111111		0.796401013	0.664503112	0.847280584	0.968854661	0.959362285	1	0.867076496			15.21125935	19.46994119	-12.6244807	3.390991314	-4.317130281	0	-11.44540975
205526_s_at	225.8	279.8	180.7	167.1	254.2	192.5	191.8		192.5			33.3	87.3	11.8	25.4	61.7	0	0.7			25.4			33.3	87.3	-11.8	-25.4	61.7	0	-0.7			0.145669291	0.381889764	-0.051618548	-0.111111111	0.269903762	0	-0.003062117		0.818458374	0.450966838	0.943334309	0.867076496	0.627598579	1	0.996919187			27.25466386	39.36940493	-11.13134484	-22.023743	38.72283231	0	-0.697843431
205527_s_at	120.7	143.9	78.9	94.2	149.5	76.8	72.7		94.2			26.5	49.7	15.3	0	55.3	17.4	21.5			21.5			26.5	49.7	-15.3	0	55.3	-17.4	-21.5			0.136950904	0.256847545	-0.079069767	0	0.285788114	-0.089922481	-0.111111111		0.83097877	0.648334232	0.909450867	1	0.602309945	0.895419154	0.867076496			22.02093741	32.22221132	-13.91459826	0	33.30773996	-15.58029329	-18.64214466
205530_at	64	94.5	70.3	73.4	101.4	64.2	64.9		70.3			6.3	24.2	0	3.1	31.1	6.1	5.4			6.1			-6.3	24.2	0	3.1	31.1	-6.1	-5.4			-0.114754098	0.440801457	0	0.056466302	0.566484517	-0.111111111	-0.098360656		0.862084685	0.362999788	1	0.937526483	0.199924515	0.867076496	0.884277345			-5.431133518	8.784594872	0	2.906332097	6.217652431	-5.289166625	-4.775097663
205543_at	58.9	110.3	78.3	71.3	113	53.3	62.3		71.3			12.4	39	7	0	41.7	18	9			12.4			-12.4	39	7	0	41.7	-18	-9			-0.111111111	0.349462366	0.062724014	0	0.373655914	-0.161290323	-0.080645161		0.867076496	0.501347475	0.92991544	1	0.463654911	0.79563994	0.907435416			-10.75174855	19.55255154	6.509408083	0	19.33440978	-14.32151892	-8.166918742
205544_s_at	138.4	138.9	59.6	50.9	78.6	95	116.8		95			43.4	43.9	35.4	44.1	16.4	0	21.8			35.4			43.4	43.9	-35.4	-44.1	-16.4	0	21.8			0.136220967	0.137790333	-0.111111111	-0.138418079	-0.051475204	0	0.068424357		0.832019629	0.829780343	0.867076496	0.828883129	0.94350485	1	0.922872989			36.10965189	36.42735707	-30.69450796	-36.553746	-15.47347953	0	20.11863116
205545_x_at	389.1	443.1	257	317.7	397.2	272.7	317.7		317.7			71.4	125.4	60.7	0	79.5	45	0			60.7			71.4	125.4	-60.7	0	79.5	-45	0			0.130697419	0.229544206	-0.111111111	0	0.145524437	-0.082372323	0		0.839857701	0.691403338	0.867076496	1	0.818667703	0.90521735	1			59.96583986	86.70197855	-52.6315433	0	65.08408235	-40.73478074	0
205546_s_at	166.9	201	191.8	225.5	244.4	152	142.9		191.8			24.9	9.2	0	33.7	52.6	39.8	48.9			33.7			-24.9	9.2	0	33.7	52.6	-39.8	-48.9			-0.082096934	0.030333004	0	0.111111111	0.173425651	-0.131223211	-0.161226508		0.905571601	0.967883453	1	0.867076496	0.777601208	0.839114534	0.795734106			-22.54873287	8.904527767	0	29.22047791	40.90182353	-33.39675846	-38.9113978
205548_s_at	301.8	691.2	385.8	396.8	517.2	370.3	284.2		385.8			84	305.4	0	11	131.4	15.5	101.6			84			-84	305.4	0	11	131.4	-15.5	-101.6			-0.111111111	0.403968254	0	0.014550265	0.173809524	-0.020502646	-0.134391534		0.867076496	0.417371463	1	0.98503252	0.777026465	0.978674047	0.834623175			-72.83442566	127.4652447	0	10.83535772	102.1012775	-15.16944773	-84.79771455
205550_s_at	212.4	231.6	138.4	148.5	244.1	176.3	164.5		176.3			36.1	55.3	37.9	27.8	67.8	0	11.8			36.1			36.1	55.3	-37.9	-27.8	67.8	0	-11.8			0.111111111	0.170206217	-0.116651277	-0.085564789	0.208679594	0	-0.036318867		0.867076496	0.782411693	0.859471916	0.901094457	0.723901498	1	0.961140503			31.3014615	43.26736661	-32.57398563	-25.0504259	49.08052158	0	-11.34145794
205562_at	153.6	230	155.1	137.8	172	142.4	117.2		153.6			0	76.4	1.5	15.8	18.4	11.2	36.4			15.8			0	76.4	1.5	-15.8	18.4	-11.2	-36.4			0	0.537271449	0.010548523	-0.111111111	0.129395218	-0.078762307	-0.255977496		1	0.234142372	0.989231294	0.867076496	0.841695556	0.909843347	0.64971356			0	17.88847721	1.483846941	-13.69980864	15.48719822	-10.19024549	-23.64957358
205565_s_at	65	72.9	56.4	51.2	56.5	44	44		56.4			8.6	16.5	0	5.2	0.1	12.4	12.4			8.6			8.6	16.5	0	-5.2	0.1	-12.4	-12.4			0.111111111	0.213178295	0	-0.067183463	0.00129199	-0.160206718	-0.160206718		0.867076496	0.716932484	1	0.924414787	0.998704676	0.797237907	0.797237907			7.456857865	11.82938599	0	-4.80695689	0.099870468	-9.885750042	-9.885750042
205566_at	53.4	51.9	38.8	38.9	72.8	45.8	47.3		47.3			6.1	4.6	8.5	8.4	25.5	1.5	0			6.1			6.1	4.6	-8.5	-8.4	25.5	-1.5	0			0.111111111	0.083788707	-0.154826958	-0.153005464	0.464480874	-0.027322404	0		0.867076496	0.903391842	0.805138762	0.807801317	0.329376315	0.971225904	1			5.289166625	4.155602472	-6.843679473	-6.785531062	8.399096045	-1.456838855	0
205571_at	53.5	119.3	67.8	83.1	128.3	68.8	81.8		81.8			28.3	37.5	14	1.3	46.5	13	0			14			-28.3	37.5	-14	1.3	46.5	-13	0			-0.224603175	0.297619048	-0.111111111	0.01031746	0.369047619	-0.103174603	0		0.699137854	0.583462032	0.867076496	0.989471848	0.470789599	0.877833611	1			-19.78560128	21.87982619	-12.13907094	1.286313402	21.89171634	-11.41183695	0
205575_at	30.9	58	49	39.5	45.6	48.2	43.8		45.6			14.7	12.4	3.4	6.1	0	2.6	1.8			3.4			-14.7	12.4	3.4	-6.1	0	2.6	-1.8			-0.480392157	0.405228758	0.111111111	-0.199346405	0	0.08496732	-0.058823529		0.307454352	0.415474088	0.867076496	0.738283648	1	0.901868315	0.934674408			-4.519578969	5.151878689	2.948060086	-4.503530252	0	2.344857618	-1.682413934
205583_s_at	75.7	136.8	82.3	79.8	105.2	42.3	45.8		79.8			4.1	57	2.5	0	25.4	37.5	34			25.4			-4.1	57	2.5	0	25.4	-37.5	-34			-0.017935258	0.249343832	0.010936133	0	0.111111111	-0.164041995	-0.148731409		0.981433035	0.660217644	0.988827299	1	0.867076496	0.791572467	0.814023271			-4.023875445	37.63240571	2.472068248	0	22.023743	-29.68396751	-27.67679122
205584_at	67.2	76.3	44.4	42.4	69.9	40.1	34.9		44.4			22.8	31.9	0	2	25.5	4.3	9.5			9.5			22.8	31.9	0	-2	25.5	-4.3	-9.5			0.266666667	0.373099415	0	-0.023391813	0.298245614	-0.050292398	-0.111111111		0.632745349	0.464515264	1	0.975539724	0.582464063	0.944909439	0.867076496			14.42659396	14.81803692	0	-1.951079449	14.8528336	-4.063110587	-8.237226711
205585_at	64.8	110.3	52.7	71.7	130.8	63.1	76.6		71.7			6.9	38.6	19	0	59.1	8.6	4.9			8.6			-6.9	38.6	-19	0	59.1	-8.6	4.9			-0.089147287	0.49870801	-0.245478036	0	0.763565891	-0.111111111	0.063307494		0.896432713	0.28294782	0.666327605	1	0.04110681	0.867076496	0.929199327			-6.185385721	10.92178586	-12.6602245	0	2.429412444	-7.456857865	4.553076701
205588_s_at	203.2	239	140.5	178.3	252.4	147.8	200.2		200.2			3	38.8	59.7	21.9	52.2	52.4	0			38.8			3	38.8	-59.7	-21.9	52.2	-52.4	0			0.008591065	0.111111111	-0.170962199	-0.062714777	0.149484536	-0.150057274	0		0.991262596	0.867076496	0.781283676	0.929926768	0.812929548	0.812097031	1			2.973787787	33.64256804	-46.64263546	-20.36539623	42.43492238	-42.55388443	0
205590_at	252.1	350.7	179.9	169	230.8	143.5	179.1		179.9			72.2	170.8	0	10.9	50.9	36.4	0.8			36.4			72.2	170.8	0	-10.9	50.9	-36.4	-0.8			0.22039072	0.521367521	0	-0.033272283	0.155372405	-0.111111111	-0.002442002		0.705714098	0.253790159	1	0.96458848	0.80434021	0.867076496	0.9975461			50.95255786	43.34735914	0	-10.51401443	40.94091667	-31.56158445	-0.79803688
205596_s_at	146.2	202.8	116.7	130	203.8	114.8	144.2		144.2			2	58.6	27.5	14.2	59.6	29.4	0			27.5			2	58.6	-27.5	-14.2	59.6	-29.4	0			0.008080808	0.236767677	-0.111111111	-0.057373737	0.240808081	-0.118787879	0		0.991789653	0.680058881	0.867076496	0.936430705	0.673695981	0.856518784	1			1.983579305	39.85145041	-23.84460364	-13.29731601	40.15228048	-25.18165225	0
205600_x_at	45.3	61.4	34.1	40.4	69	52.5	37.4		45.3			0	16.1	11.2	4.9	23.7	7.2	7.9			7.9			0	16.1	-11.2	-4.9	23.7	7.2	-7.9			0	0.226441632	-0.157524613	-0.068917018	0.333333333	0.101265823	-0.111111111		1	0.696262547	0.801183754	0.922259525	0.526748972	0.880396069	0.867076496			0	11.209827	-8.973258041	-4.519071674	12.48395063	6.338851698	-6.849904318
205603_s_at	75.5	97.6	55.5	75.8	84.8	63.4	69.1		75.5			0	22.1	20	0.3	9.3	12.1	6.4			9.3			0	22.1	-20	0.3	9.3	-12.1	-6.4			0	0.264038232	-0.238948626	0.003584229	0.111111111	-0.144563919	-0.07646356		1	0.6369219	0.676625747	0.99639017	0.867076496	0.820054649	0.912768773			0	14.07597398	-13.53251495	0.298917051	8.063811412	-9.922661251	-5.841720148
205621_at	196.7	317.4	157.7	174	275.9	168.2	159.7		174			22.7	143.4	16.3	0	101.9	5.8	14.3			16.3			22.7	143.4	-16.3	0	101.9	-5.8	-14.3			0.15473756	0.977505112	-0.111111111	0	0.69461486	-0.039536469	-0.097477846		0.805269588	4.4513E-05	0.867076496	1	0.081787272	0.957463214	0.885452234			18.27961966	0.006383162	-14.13334688	0	8.334123012	-5.553286644	-12.66196695
205628_at	57.9	78.7	62.2	55.4	127	47.6	52.8		57.9			0	20.8	4.3	2.5	69.1	10.3	5.1			5.1			0	20.8	4.3	-2.5	69.1	-10.3	-5.1			0	0.453159041	0.093681917	-0.054466231	1.505446623	-0.224400871	-0.111111111		1	0.345310199	0.890479649	0.939932105	0	0.699454064	0.867076496			0	7.182452132	3.829062491	-2.349830263	0	-7.204376858	-4.422090129
